artifact_id,text,evidence_type,timestamp,gold_controls,gold_rationale,partition
1365,"{""eventVersion"":""1.08"",""userIdentity"":{""type"":""IAMUser"",""userName"":""svc-app""},""eventTime"":""2025-10-25T23:11:49.545198Z"",""eventSource"":""ec2.amazonaws.com"",""eventName"":""AuthorizeSecurityGroupIngress"",""awsRegion"":""ap-southeast-2"",""sourceIPAddress"":""10.16.203.19"",""requestParameters"":{""ipPermissions"":[{""fromPort"":22,""toPort"":22,""ipProtocol"":""tcp"",""ipRanges"":[{""cidrIp"":""0.0.0.0/0""}]}]},""responseElements"":null,""requestID"":""76096831-EXAMPLE""}",log,2025-06-02 04:54:00+00:00,AC-6;SC-7,Security group change to 0.0.0.0/0; requires boundary control & least privilege ⇒ SC-7; AC-6.,test
1366,KMS: key arn:aws:kms:ap-southeast-2:777788889999:key/26929555 rotation disabled; shared across apps,config,2025-06-02 04:56:00+00:00,SC-12;SC-28,Key rotation disabled and cross-app sharing ⇒ SC-12; SC-28.,dev
1367,"10.15.101.19 - - [25/Oct/2025:23:11:49 +0000] ""GET /api/v1/orders HTTP/1.1"" 200 123 ""-"" ""k6/0.46.0"" rt=0.002 upstream_rt=0.002 reqs=3888",log,2025-06-02 05:00:00+00:00,SC-5,Burst traffic suggests need for rate-limits ⇒ SC-5.,train
1368,Nessus: nginx critical CVE count=11 on auth-service; next scan in 45 days,ticket,2025-06-02 05:04:00+00:00,RA-5;SI-2,Critical vulns & scan cadence/remediation gaps ⇒ RA-5; SI-2.,test
1369,VPN gateway: user auditor-kim connected from 10.12.55.43 MFA=absent; split-tunnel enabled,log,2025-06-02 05:10:00+00:00,AC-17;IA-2,Remote access lacking MFA ⇒ AC-17; IA-2.,train
1370,CHG-7292 emergency change merged to db-primary in us-west-2 without test evidence,ticket,2025-06-02 05:12:00+00:00,CM-3;SA-11,Change without approval/testing evidence ⇒ CM-3; SA-11.,dev
1371,CHG-5435 emergency change merged to redis-cache in us-west-2 without test evidence,ticket,2025-06-02 05:14:00+00:00,CM-3;SA-11,Change without approval/testing evidence ⇒ CM-3; SA-11.,train
1372,KMS: key arn:aws:kms:eu-central-1:111122223333:key/66972624 rotation disabled; shared across apps,config,2025-06-02 05:20:00+00:00,SC-12;SC-28,Key rotation disabled and cross-app sharing ⇒ SC-12; SC-28.,train
1373,nginx: TLSv1.0 enabled; cipher=TLS_RSA_WITH_3DES_EDE_CBC_SHA; http redirect missing on db-primary,config,2025-06-02 05:24:00+00:00,SC-13;SC-8,Weak TLS and cipher configuration ⇒ SC-8; SC-13.,train
1374,API Gateway us-east-1: rate limiting disabled for redis-cache; previous burst 50k rps caused 503s,log,2025-06-02 05:26:00+00:00,SC-5;SC-7,DoS and boundary protection gaps ⇒ SC-5; SC-7.,test
1375,Jul 12 14:43:51 ip-10-0-0-12 sshd[2345]: Failed password for invalid user auditor-kim from 10.17.203.7 port 55852 ssh2,log,2025-06-02 05:28:00+00:00,AC-7;AU-6,Multiple failed logins require lockout and audit review ⇒ AC-7; AU-6.,dev
1376,Incident INC-21726: rollback failed for kafka-broker due to unknown dependency; asset not in CMDB inventory,ticket,2025-06-02 05:32:00+00:00,CM-8;IR-4,Inventory gap impacted incident handling ⇒ CM-8; IR-4.,train
1377,Nessus: OpenSSH critical CVE count=6 on s3-finance; next scan in 45 days,ticket,2025-06-02 05:36:00+00:00,RA-5;SI-2,Critical vulns & scan cadence/remediation gaps ⇒ RA-5; SI-2.,train
1378,CHG-4669 emergency change merged to nginx-proxy in ap-southeast-2 without test evidence,ticket,2025-06-02 05:38:00+00:00,CM-3;SA-11,Change without approval/testing evidence ⇒ CM-3; SA-11.,dev
1379,Nessus: OpenSSL critical CVE count=3 on inventory-svc; next scan in 45 days,ticket,2025-06-02 05:42:00+00:00,RA-5,Critical vulns & scan cadence/remediation gaps ⇒ RA-5; SI-2.,train
1380,"{""kind"":""Event"",""apiVersion"":""audit.k8s.io/v1"",""level"":""Metadata"",""stage"":""ResponseComplete"",""requestURI"":""/api/v1/namespaces/prod/pods/nginx-abc/exec?command=sh"",""user"":{""username"":""svc-etl""},""sourceIPs"":[""10.16.2.43""],""objectRef"":{""resource"":""pods"",""namespace"":""prod"",""name"":""nginx-abc""},""responseStatus"":{""code"":200}}",log,2025-06-02 05:46:00+00:00,AC-6;IR-5,Pod exec implies privileged access monitoring ⇒ AC-6; IR-5.,train
1381,KMS: key arn:aws:kms:us-east-1:777788889999:key/31110183 rotation disabled; shared across apps,config,2025-06-02 05:48:00+00:00,SC-12,Key rotation disabled and cross-app sharing ⇒ SC-12; SC-28.,train
1382,Jul 12 14:39:51 ip-10-0-0-12 sshd[2345]: Failed password for invalid user auditor-kim from 10.15.55.87 port 55852 ssh2,log,2025-06-02 05:50:00+00:00,AC-7;AU-6,Multiple failed logins require lockout and audit review ⇒ AC-7; AU-6.,train
1383,VPN gateway: user alice connected from 10.14.101.43 MFA=absent; split-tunnel enabled,log,2025-06-02 05:52:00+00:00,AC-17;IA-2,Remote access lacking MFA ⇒ AC-17; IA-2.,train
1384,KMS: key arn:aws:kms:us-east-1:777788889999:key/91313140 rotation disabled; shared across apps,config,2025-06-02 06:00:00+00:00,SC-12;SC-28,Key rotation disabled and cross-app sharing ⇒ SC-12; SC-28.,train
1385,CHG-4626 emergency change merged to orders-svc in ap-southeast-2 without test evidence,ticket,2025-06-02 06:02:00+00:00,CM-3;SA-11,Change without approval/testing evidence ⇒ CM-3; SA-11.,test
1386,Jul 12 14:44:51 ip-10-0-0-12 sshd[2345]: Failed password for invalid user svc-etl from 10.10.101.87 port 55852 ssh2,log,2025-06-02 06:04:00+00:00,AC-7;AU-6,Multiple failed logins require lockout and audit review ⇒ AC-7; AU-6.,train
1387,"{""eventVersion"":""1.08"",""userIdentity"":{""type"":""IAMUser"",""userName"":""svc-app""},""eventTime"":""2025-10-25T23:11:49.545634Z"",""eventSource"":""ec2.amazonaws.com"",""eventName"":""AuthorizeSecurityGroupIngress"",""awsRegion"":""eu-central-1"",""sourceIPAddress"":""10.10.101.19"",""requestParameters"":{""ipPermissions"":[{""fromPort"":22,""toPort"":22,""ipProtocol"":""tcp"",""ipRanges"":[{""cidrIp"":""0.0.0.0/0""}]}]},""responseElements"":null,""requestID"":""25159515-EXAMPLE""}",log,2025-06-02 06:06:00+00:00,AC-6;SC-7,Security group change to 0.0.0.0/0; requires boundary control & least privilege ⇒ SC-7; AC-6.,test
1388,VPN gateway: user alice connected from 10.19.101.87 MFA=absent; split-tunnel enabled,log,2025-06-02 06:10:00+00:00,AC-17;IA-2,Remote access lacking MFA ⇒ AC-17; IA-2.,train
1389,"{""eventVersion"":""1.08"",""userIdentity"":{""type"":""IAMUser"",""userName"":""bob""},""eventTime"":""2025-10-25T23:11:49.545685Z"",""eventSource"":""ec2.amazonaws.com"",""eventName"":""AuthorizeSecurityGroupIngress"",""awsRegion"":""ap-southeast-2"",""sourceIPAddress"":""10.13.101.87"",""requestParameters"":{""ipPermissions"":[{""fromPort"":22,""toPort"":22,""ipProtocol"":""tcp"",""ipRanges"":[{""cidrIp"":""0.0.0.0/0""}]}]},""responseElements"":null,""requestID"":""87068176-EXAMPLE""}",log,2025-06-02 06:14:00+00:00,AC-6;SC-7,Security group change to 0.0.0.0/0; requires boundary control & least privilege ⇒ SC-7; AC-6.,train
1390,"{""eventVersion"":""1.08"",""userIdentity"":{""type"":""IAMUser"",""userName"":""alice""},""eventTime"":""2025-10-25T23:11:49.545721Z"",""eventSource"":""ec2.amazonaws.com"",""eventName"":""AuthorizeSecurityGroupIngress"",""awsRegion"":""us-west-2"",""sourceIPAddress"":""10.11.2.87"",""requestParameters"":{""ipPermissions"":[{""fromPort"":22,""toPort"":22,""ipProtocol"":""tcp"",""ipRanges"":[{""cidrIp"":""0.0.0.0/0""}]}]},""responseElements"":null,""requestID"":""46084866-EXAMPLE""}",log,2025-06-02 06:20:00+00:00,AC-6;SC-7,Security group change to 0.0.0.0/0; requires boundary control & least privilege ⇒ SC-7; AC-6.,train
1391,Nessus: OpenSSL critical CVE count=3 on redis-cache; next scan in 45 days,ticket,2025-06-02 06:22:00+00:00,RA-5;SI-2,Critical vulns & scan cadence/remediation gaps ⇒ RA-5; SI-2.,dev
1392,API Gateway ap-southeast-2: rate limiting disabled for kafka-broker; previous burst 50k rps caused 503s,log,2025-06-02 06:24:00+00:00,SC-5;SC-7,DoS and boundary protection gaps ⇒ SC-5; SC-7.,dev
1393,"{""kind"":""Event"",""apiVersion"":""audit.k8s.io/v1"",""level"":""Metadata"",""stage"":""ResponseComplete"",""requestURI"":""/api/v1/namespaces/prod/pods/nginx-abc/exec?command=sh"",""user"":{""username"":""alice""},""sourceIPs"":[""10.18.101.87""],""objectRef"":{""resource"":""pods"",""namespace"":""prod"",""name"":""nginx-abc""},""responseStatus"":{""code"":200}}",log,2025-06-02 06:28:00+00:00,AC-6;IR-5,Pod exec implies privileged access monitoring ⇒ AC-6; IR-5.,test
1394,"10.11.2.19 - - [25/Oct/2025:23:11:49 +0000] ""GET /api/v1/orders HTTP/1.1"" 200 123 ""-"" ""k6/0.46.0"" rt=0.002 upstream_rt=0.002 reqs=4354",log,2025-06-02 06:32:00+00:00,SC-5,Burst traffic suggests need for rate-limits ⇒ SC-5.,train
1395,KMS: key arn:aws:kms:eu-central-1:111122223333:key/84936337 rotation disabled; shared across apps,config,2025-06-02 06:36:00+00:00,SC-12;SC-28,Key rotation disabled and cross-app sharing ⇒ SC-12; SC-28.,test
1396,VPN gateway: user ops-admin connected from 10.15.55.19 MFA=absent; split-tunnel enabled,log,2025-06-02 06:38:00+00:00,AC-17;IA-2,Remote access lacking MFA ⇒ AC-17; IA-2.,train
1397,Incident INC-95116: rollback failed for etl-runner due to unknown dependency; asset not in CMDB inventory,ticket,2025-06-02 06:42:00+00:00,CM-8;IR-4,Inventory gap impacted incident handling ⇒ CM-8; IR-4.,test
1398,Jul 12 14:48:51 ip-10-0-0-12 sshd[2345]: Failed password for invalid user ops-admin from 10.10.203.87 port 55852 ssh2,log,2025-06-02 06:46:00+00:00,AU-6,Multiple failed logins require lockout and audit review ⇒ AC-7; AU-6.,train
1399,Incident INC-47820: rollback failed for orders-svc due to unknown dependency; asset not in CMDB inventory,ticket,2025-06-02 06:50:00+00:00,CM-8;IR-4,Inventory gap impacted incident handling ⇒ CM-8; IR-4.,train
1400,"{""eventVersion"":""1.08"",""userIdentity"":{""type"":""IAMUser"",""userName"":""svc-etl""},""eventTime"":""2025-10-25T23:11:49.545881Z"",""eventSource"":""ec2.amazonaws.com"",""eventName"":""AuthorizeSecurityGroupIngress"",""awsRegion"":""us-east-1"",""sourceIPAddress"":""10.12.101.7"",""requestParameters"":{""ipPermissions"":[{""fromPort"":22,""toPort"":22,""ipProtocol"":""tcp"",""ipRanges"":[{""cidrIp"":""0.0.0.0/0""}]}]},""responseElements"":null,""requestID"":""27347189-EXAMPLE""}",log,2025-06-02 06:54:00+00:00,AC-6,Security group change to 0.0.0.0/0; requires boundary control & least privilege ⇒ SC-7; AC-6.,train
1401,CHG-2367 emergency change merged to payments-api in us-east-1 without test evidence,ticket,2025-06-02 07:00:00+00:00,CM-3;SA-11,Change without approval/testing evidence ⇒ CM-3; SA-11.,train
1402,Incident INC-79086: rollback failed for etl-runner due to unknown dependency; asset not in CMDB inventory,ticket,2025-06-02 07:02:00+00:00,CM-8;IR-4,Inventory gap impacted incident handling ⇒ CM-8; IR-4.,train
1403,Incident INC-62866: rollback failed for etl-runner due to unknown dependency; asset not in CMDB inventory,ticket,2025-06-02 07:08:00+00:00,CM-8;IR-4,Inventory gap impacted incident handling ⇒ CM-8; IR-4.,dev
1404,CHG-1080 emergency change merged to s3-finance in us-west-2 without test evidence,ticket,2025-06-02 07:10:00+00:00,CM-3;SA-11,Change without approval/testing evidence ⇒ CM-3; SA-11.,train
1405,Jul 12 14:37:51 ip-10-0-0-12 sshd[2345]: Failed password for invalid user auditor-kim from 10.11.2.7 port 55852 ssh2,log,2025-06-02 07:12:00+00:00,AC-7;AU-6,Multiple failed logins require lockout and audit review ⇒ AC-7; AU-6.,train
1406,CHG-7437 emergency change merged to db-primary in us-east-1 without test evidence,ticket,2025-06-02 07:16:00+00:00,CM-3;SA-11,Change without approval/testing evidence ⇒ CM-3; SA-11.,test
1407,"10.17.2.87 - - [25/Oct/2025:23:11:49 +0000] ""GET /api/v1/orders HTTP/1.1"" 200 123 ""-"" ""k6/0.46.0"" rt=0.002 upstream_rt=0.002 reqs=3664",log,2025-06-02 07:18:00+00:00,SC-5,Burst traffic suggests need for rate-limits ⇒ SC-5.,train
1408,VPN gateway: user bob connected from 10.17.55.43 MFA=absent; split-tunnel enabled,log,2025-06-02 07:24:00+00:00,AC-17;IA-2,Remote access lacking MFA ⇒ AC-17; IA-2.,train
1409,"{""eventVersion"":""1.08"",""userIdentity"":{""type"":""IAMUser"",""userName"":""svc-etl""},""eventTime"":""2025-10-25T23:11:49.546018Z"",""eventSource"":""ec2.amazonaws.com"",""eventName"":""AuthorizeSecurityGroupIngress"",""awsRegion"":""ap-southeast-2"",""sourceIPAddress"":""10.11.55.19"",""requestParameters"":{""ipPermissions"":[{""fromPort"":22,""toPort"":22,""ipProtocol"":""tcp"",""ipRanges"":[{""cidrIp"":""0.0.0.0/0""}]}]},""responseElements"":null,""requestID"":""44673142-EXAMPLE""}",log,2025-06-02 07:26:00+00:00,AC-6;SC-7,Security group change to 0.0.0.0/0; requires boundary control & least privilege ⇒ SC-7; AC-6.,train
1410,"10.18.2.87 - - [25/Oct/2025:23:11:49 +0000] ""GET /api/v1/orders HTTP/1.1"" 200 123 ""-"" ""k6/0.46.0"" rt=0.002 upstream_rt=0.002 reqs=2210",log,2025-06-02 07:36:00+00:00,SC-5,Burst traffic suggests need for rate-limits ⇒ SC-5.,train
1411,"{""eventVersion"":""1.08"",""userIdentity"":{""type"":""IAMUser"",""userName"":""svc-app""},""eventTime"":""2025-10-25T23:11:49.546096Z"",""eventSource"":""ec2.amazonaws.com"",""eventName"":""AuthorizeSecurityGroupIngress"",""awsRegion"":""ap-southeast-2"",""sourceIPAddress"":""10.11.2.43"",""requestParameters"":{""ipPermissions"":[{""fromPort"":22,""toPort"":22,""ipProtocol"":""tcp"",""ipRanges"":[{""cidrIp"":""0.0.0.0/0""}]}]},""responseElements"":null,""requestID"":""36002929-EXAMPLE""}",log,2025-06-02 07:42:00+00:00,AC-6,Security group change to 0.0.0.0/0; requires boundary control & least privilege ⇒ SC-7; AC-6.,train
1412,Nessus: OpenSSL critical CVE count=4 on nginx-proxy; next scan in 45 days,ticket,2025-06-02 07:48:00+00:00,RA-5;SI-2,Critical vulns & scan cadence/remediation gaps ⇒ RA-5; SI-2.,train
1413,Incident INC-80374: rollback failed for kafka-broker due to unknown dependency; asset not in CMDB inventory,ticket,2025-06-02 07:54:00+00:00,CM-8;IR-4,Inventory gap impacted incident handling ⇒ CM-8; IR-4.,dev
1414,VPN gateway: user bob connected from 10.15.203.43 MFA=absent; split-tunnel enabled,log,2025-06-02 07:56:00+00:00,AC-17;IA-2,Remote access lacking MFA ⇒ AC-17; IA-2.,train
1415,VPN gateway: user auditor-kim connected from 10.11.101.7 MFA=absent; split-tunnel enabled,log,2025-06-02 07:58:00+00:00,AC-17;IA-2,Remote access lacking MFA ⇒ AC-17; IA-2.,train
1416,"{""eventVersion"":""1.08"",""userIdentity"":{""type"":""IAMUser"",""userName"":""bob""},""eventTime"":""2025-10-25T23:11:49.546184Z"",""eventSource"":""ec2.amazonaws.com"",""eventName"":""AuthorizeSecurityGroupIngress"",""awsRegion"":""us-east-1"",""sourceIPAddress"":""10.12.55.87"",""requestParameters"":{""ipPermissions"":[{""fromPort"":22,""toPort"":22,""ipProtocol"":""tcp"",""ipRanges"":[{""cidrIp"":""0.0.0.0/0""}]}]},""responseElements"":null,""requestID"":""31802079-EXAMPLE""}",log,2025-06-02 08:04:00+00:00,AC-6;SC-7,Security group change to 0.0.0.0/0; requires boundary control & least privilege ⇒ SC-7; AC-6.,train
1417,CHG-6729 emergency change merged to etl-runner in us-west-2 without test evidence,ticket,2025-06-02 08:10:00+00:00,CM-3;SA-11,Change without approval/testing evidence ⇒ CM-3; SA-11.,train
1418,"{""kind"":""Event"",""apiVersion"":""audit.k8s.io/v1"",""level"":""Metadata"",""stage"":""ResponseComplete"",""requestURI"":""/api/v1/namespaces/prod/pods/nginx-abc/exec?command=sh"",""user"":{""username"":""svc-app""},""sourceIPs"":[""10.10.55.7""],""objectRef"":{""resource"":""pods"",""namespace"":""prod"",""name"":""nginx-abc""},""responseStatus"":{""code"":200}}",log,2025-06-02 08:12:00+00:00,IR-5,Pod exec implies privileged access monitoring ⇒ AC-6; IR-5.,train
1419,"{""eventVersion"":""1.08"",""userIdentity"":{""type"":""IAMUser"",""userName"":""alice""},""eventTime"":""2025-10-25T23:11:49.546268Z"",""eventSource"":""ec2.amazonaws.com"",""eventName"":""AuthorizeSecurityGroupIngress"",""awsRegion"":""ap-southeast-2"",""sourceIPAddress"":""10.12.2.7"",""requestParameters"":{""ipPermissions"":[{""fromPort"":22,""toPort"":22,""ipProtocol"":""tcp"",""ipRanges"":[{""cidrIp"":""0.0.0.0/0""}]}]},""responseElements"":null,""requestID"":""47776124-EXAMPLE""}",log,2025-06-02 08:14:00+00:00,SC-7,Security group change to 0.0.0.0/0; requires boundary control & least privilege ⇒ SC-7; AC-6.,train
1420,CHG-9817 emergency change merged to inventory-svc in us-west-2 without test evidence,ticket,2025-06-02 08:16:00+00:00,CM-3;SA-11,Change without approval/testing evidence ⇒ CM-3; SA-11.,train
1421,"10.14.101.87 - - [25/Oct/2025:23:11:49 +0000] ""GET /api/v1/orders HTTP/1.1"" 200 123 ""-"" ""k6/0.46.0"" rt=0.002 upstream_rt=0.002 reqs=2801",log,2025-06-02 08:20:00+00:00,SC-5,Burst traffic suggests need for rate-limits ⇒ SC-5.,train
1422,Jul 12 14:27:51 ip-10-0-0-12 sshd[2345]: Failed password for invalid user bob from 10.16.101.43 port 55852 ssh2,log,2025-06-02 08:22:00+00:00,AC-7;AU-6,Multiple failed logins require lockout and audit review ⇒ AC-7; AU-6.,train
1423,CHG-9830 emergency change merged to db-primary in us-east-1 without test evidence,ticket,2025-06-02 08:26:00+00:00,CM-3;SA-11,Change without approval/testing evidence ⇒ CM-3; SA-11.,dev
1424,Incident INC-96260: rollback failed for inventory-svc due to unknown dependency; asset not in CMDB inventory,ticket,2025-06-02 08:28:00+00:00,CM-8;IR-4,Inventory gap impacted incident handling ⇒ CM-8; IR-4.,test
1425,Jul 12 14:50:51 ip-10-0-0-12 sshd[2345]: Failed password for invalid user ops-admin from 10.17.2.43 port 55852 ssh2,log,2025-06-02 08:30:00+00:00,AC-7;AU-6,Multiple failed logins require lockout and audit review ⇒ AC-7; AU-6.,train
1426,VPN gateway: user bob connected from 10.19.2.43 MFA=absent; split-tunnel enabled,log,2025-06-02 08:32:00+00:00,AC-17;IA-2,Remote access lacking MFA ⇒ AC-17; IA-2.,train
1427,"10.13.2.87 - - [25/Oct/2025:23:11:49 +0000] ""GET /api/v1/orders HTTP/1.1"" 200 123 ""-"" ""k6/0.46.0"" rt=0.002 upstream_rt=0.002 reqs=4329",log,2025-06-02 08:50:00+00:00,SC-5,Burst traffic suggests need for rate-limits ⇒ SC-5.,test
1428,API Gateway eu-central-1: rate limiting disabled for db-primary; previous burst 50k rps caused 503s,log,2025-06-02 08:52:00+00:00,SC-5;SC-7,DoS and boundary protection gaps ⇒ SC-5; SC-7.,train
1429,"10.12.203.19 - - [25/Oct/2025:23:11:49 +0000] ""GET /api/v1/orders HTTP/1.1"" 200 123 ""-"" ""k6/0.46.0"" rt=0.002 upstream_rt=0.002 reqs=2126",log,2025-06-02 08:58:00+00:00,SC-5,Burst traffic suggests need for rate-limits ⇒ SC-5.,train
1430,Jul 12 14:24:51 ip-10-0-0-12 sshd[2345]: Failed password for invalid user svc-etl from 10.15.101.87 port 55852 ssh2,log,2025-06-02 09:08:00+00:00,AC-7;AU-6,Multiple failed logins require lockout and audit review ⇒ AC-7; AU-6.,train
1431,VPN gateway: user auditor-kim connected from 10.13.203.87 MFA=absent; split-tunnel enabled,log,2025-06-02 09:10:00+00:00,AC-17;IA-2,Remote access lacking MFA ⇒ AC-17; IA-2.,dev
1432,CHG-6264 emergency change merged to redis-cache in ap-southeast-2 without test evidence,ticket,2025-06-02 09:12:00+00:00,CM-3;SA-11,Change without approval/testing evidence ⇒ CM-3; SA-11.,train
1433,Incident INC-45580: rollback failed for orders-svc due to unknown dependency; asset not in CMDB inventory,ticket,2025-06-02 09:14:00+00:00,CM-8;IR-4,Inventory gap impacted incident handling ⇒ CM-8; IR-4.,dev
1434,"{""eventVersion"":""1.08"",""userIdentity"":{""type"":""IAMUser"",""userName"":""bob""},""eventTime"":""2025-10-25T23:11:49.546549Z"",""eventSource"":""ec2.amazonaws.com"",""eventName"":""AuthorizeSecurityGroupIngress"",""awsRegion"":""ap-southeast-2"",""sourceIPAddress"":""10.17.55.19"",""requestParameters"":{""ipPermissions"":[{""fromPort"":22,""toPort"":22,""ipProtocol"":""tcp"",""ipRanges"":[{""cidrIp"":""0.0.0.0/0""}]}]},""responseElements"":null,""requestID"":""94595318-EXAMPLE""}",log,2025-06-02 09:22:00+00:00,AC-6;SC-7,Security group change to 0.0.0.0/0; requires boundary control & least privilege ⇒ SC-7; AC-6.,test
